image_id,baseline,aug_only,tone_only,full,baseline_balanced
ISIC_0032586,0.9878024905920028,0.9648092836141586,0.987884633243084,0.966328389942646,0.9667681902647018
ISIC_0029209,0.4111285954713821,0.2464033085852861,0.2768746241927147,0.2231144048273563,0.0845796933863312
ISIC_0033241,0.4619570262730121,0.5648545864969492,0.6519255973398685,0.7290240749716759,0.3067496791481972
ISIC_0032598,0.562757033854723,0.4019375359639525,0.655513346195221,0.3218904547393322,0.4211146254092455
ISIC_0034289,0.3986523970961571,0.1393950525671243,0.3924694675952196,0.3706559427082538,0.3650184199213981
ISIC_0033687,0.8808287158608437,0.943809986114502,0.89621851593256,0.9109651073813438,0.8487987443804741
ISIC_0034085,0.4720622785389423,0.8556044846773148,0.5659642405807972,0.7303120493888855,0.4692887365818023
ISIC_0034132,0.9870554357767104,0.9399121105670928,0.979119710624218,0.88961361348629,0.986725851893425
ISIC_0033038,0.994492433965206,0.9594324752688408,0.9895261079072952,0.911167785525322,0.9864863529801368
ISIC_0033883,0.6471292227506638,0.6112825535237789,0.9217233881354332,0.9681005030870438,0.6867296285927296
ISIC_0034145,0.6783146113157272,0.7007132656872272,0.6496561095118523,0.9220968410372734,0.816821500658989
ISIC_0032981,0.6954070553183556,0.841972216963768,0.9055943563580512,0.9373878538608552,0.6164371408522129
ISIC_0034005,0.9002134501934052,0.7739932686090469,0.9294196590781212,0.6848958507180214,0.919979527592659
ISIC_0032965,0.8727128207683563,0.8513336181640625,0.8980342149734497,0.8888466730713844,0.7003997191786766
ISIC_0034242,0.9179058149456978,0.907555066049099,0.8830690905451775,0.9206091165542604,0.7210062332451344
ISIC_0033117,0.8736327216029167,0.8818807229399681,0.8902661353349686,0.8686261177062988,0.5879056826233864
ISIC_0033269,0.9897171705961229,0.9838821291923524,0.9890776500105858,0.9759180024266244,0.9709427878260612
ISIC_0033042,0.875464178621769,0.9030370935797692,0.8170930072665215,0.8462885916233063,0.8253954388201237
ISIC_0033324,0.9956289976835252,0.9668832868337632,0.9939132779836656,0.9600196406245232,0.9619251266121864
ISIC_0034316,0.9935939833521844,0.9667964652180672,0.9960973560810088,0.9681385308504104,0.938529871404171
ISIC_0033710,0.9940437003970146,0.9737785086035728,0.9962402731180192,0.9710521996021272,0.9651273936033248
ISIC_0033081,0.5563547872006893,0.7414533570408821,0.837348185479641,0.8413871377706528,0.8691384121775627
ISIC_0033387,0.3336767889559269,0.131431357935071,0.2220327155664563,0.085584876127541,0.0738073276588693
ISIC_0025592,0.2727932510897517,0.4351274240761995,0.6414640843868256,0.1906955186277628,0.0944797466509044
ISIC_0032552,0.1380671034567058,0.1590656246989965,0.1332102110609412,0.1247609285637736,0.0290009598247706
ISIC_0034205,0.2262442060746252,0.2139531802386045,0.6750520505011082,0.1469838954508304,0.3975627049803734
ISIC_0033612,0.218669974245131,0.4291608892381191,0.5336280912160873,0.4909112807363271,0.5097030885517597
ISIC_0032730,0.9787852317094804,0.9856871590018272,0.9960027784109116,0.939867116510868,0.920885607600212
ISIC_0032709,0.9681105390191078,0.9894848465919496,0.9855014756321908,0.9596065133810044,0.6784730777144432
ISIC_0033206,0.9231073260307312,0.973136343061924,0.9566542133688928,0.9689982384443284,0.7269306033849716
ISIC_0033198,0.6867945939302444,0.3332443395629525,0.8216173350811005,0.2930077724158764,0.4970675408840179
ISIC_0032790,0.8371625244617462,0.7808396443724632,0.8786086216568947,0.8268331810832024,0.9216402322053908
ISIC_0033245,0.764506109058857,0.704880852252245,0.9252555519342422,0.3928240034729242,0.7935650572180748
ISIC_0033670,0.2999697271734476,0.5423510186374187,0.4545077756047249,0.4223790541291237,0.5861158706247807
ISIC_0029740,0.2821292318403721,0.6906523182988167,0.3598402105271816,0.5089543163776398,0.3710344601422548
ISIC_0033593,0.1815089648589491,0.3728813156485557,0.3111615274101496,0.3390683252364397,0.211861134506762
ISIC_0032672,0.9301309064030648,0.9225087016820908,0.9595327824354172,0.9444304406642914,0.8903158977627754
ISIC_0034076,0.8844157233834267,0.9486020132899284,0.9654186442494392,0.9486592039465904,0.8971951231360435
ISIC_0032862,0.963641069829464,0.9142509400844574,0.9763110503554344,0.952825553715229,0.9610154330730438
ISIC_0033073,0.926802970468998,0.730747364461422,0.917041815817356,0.9222049564123154,0.8676928654313087
ISIC_0033696,0.9881028160452844,0.9355736970901488,0.9916186407208444,0.9610851556062698,0.9776008352637292
ISIC_0032807,0.9420280531048776,0.980249524116516,0.9527656137943268,0.9417379274964331,0.9339347332715988
ISIC_0032645,0.7340757325291634,0.9435473084449768,0.8440462201833725,0.8266187980771065,0.7800357565283775
ISIC_0032960,0.8995374888181686,0.96315398812294,0.9423437789082528,0.955631323158741,0.9543399810791016
ISIC_0033708,0.8840865045785904,0.9258103966712952,0.9341943264007568,0.8233799263834953,0.9432739466428756
ISIC_0033752,0.8246304541826248,0.8086196854710579,0.966341033577919,0.928202636539936,0.7392541393637657
ISIC_0033424,0.9077730029821396,0.9068334102630616,0.979587234556675,0.9604482427239418,0.9158799722790718
ISIC_0032872,0.843121625483036,0.8295477703213692,0.9910255074501038,0.926031455397606,0.8561692982912064
ISIC_0033178,0.862544022500515,0.8147993609309196,0.983217366039753,0.9125261157751084,0.7646820843219757
ISIC_0028148,0.1830041045323014,0.8253129795193672,0.456573624163866,0.8614819645881653,0.272154351696372
ISIC_0027069,0.964866004884243,0.972800813615322,0.9913324490189552,0.9799166917800904,0.9834340810775756
ISIC_0029092,0.6370764374732971,0.9016651213169098,0.3595433440059423,0.4610274694859981,0.516332371160388
ISIC_0032424,0.590974036604166,0.9625015929341316,0.7719979360699654,0.8551483601331711,0.8543140962719917
ISIC_0028584,0.7468528598546982,0.9059805795550346,0.756848007440567,0.6708008535206318,0.8893939480185509
ISIC_0027622,0.9652722030878068,0.9840078726410866,0.9790685251355172,0.969491995871067,0.9411827996373175
ISIC_0026352,0.3766555041074753,0.5401452966034412,0.6705223061144352,0.4139561541378498,0.2272331248968839
ISIC_0024688,0.5078766588121653,0.6788311153650284,0.7460632584989071,0.6806091368198395,0.1772886565886438
ISIC_0025313,0.4222737494856119,0.1571793118491768,0.1487266779877245,0.1855505649000406,0.0348323733196593
ISIC_0025097,0.4595408365130424,0.9661820754408836,0.9373888224363328,0.9550383985042572,0.8920993581414223
ISIC_0031666,0.7416354641318321,0.8748413622379303,0.9172407537698746,0.8679617345333099,0.5846460182219744
ISIC_0030756,0.6928043887019157,0.9646759033203124,0.9292140081524848,0.9572639688849448,0.851812981069088
ISIC_0027561,0.6214883737266064,0.8463716804981232,0.8864487186074257,0.8774763494729996,0.7049709036946297
ISIC_0029316,0.911914736032486,0.9676343649625778,0.965783640742302,0.962476707994938,0.9613362029194832
ISIC_0031999,0.8390977755188942,0.6795856282114983,0.833191305398941,0.8688171654939651,0.3999366557691246
ISIC_0032245,0.1215942203998565,0.1369731109589338,0.1581290820613503,0.0936627797782421,0.0314160303678363
ISIC_0024644,0.7846261262893677,0.7048721686005592,0.4422942958772182,0.3457169700413942,0.8536004051566124
ISIC_0029937,0.1169823445379734,0.0696676634252071,0.0583845584187656,0.1082204766571521,0.0163011999102309
ISIC_0027171,0.1602083733305335,0.2554744202643633,0.5611101407557726,0.2635124679654836,0.3204577611759305
ISIC_0026207,0.0388778521446511,0.1489246031269431,0.0837178017245605,0.1909237504005432,0.0673159719444811
ISIC_0026094,0.9414891600608826,0.8285748139023781,0.9062572494149208,0.7303972914814949,0.8466503322124481
ISIC_0028017,0.1829861784353852,0.1390092298388481,0.0432631203439086,0.0847742287442088,0.049669541651383
ISIC_0029033,0.563567504286766,0.6180935315787792,0.7091836556792259,0.432589752599597,0.1039956319145858
ISIC_0028288,0.9848143979907036,0.8878375589847565,0.9577734395861626,0.9518613442778588,0.9770998880267144
ISIC_0025248,0.8926836103200912,0.9152585491538048,0.9361258521676064,0.8822338059544563,0.8119283318519592
ISIC_0025800,0.9602800607681274,0.9820255637168884,0.9908071905374528,0.9845184609293938,0.9721182361245156
ISIC_0025132,0.948520928621292,0.8392155915498734,0.9497968778014184,0.8962438032031059,0.9118482172489166
ISIC_0029157,0.8670471832156181,0.91110048443079,0.9459359124302864,0.9492540061473846,0.9036032482981682
ISIC_0024952,0.925108216702938,0.9771012514829636,0.9934573993086816,0.9639890193939208,0.9708010852336884
ISIC_0025546,0.8589373156428337,0.6994844302535057,0.9084162786602974,0.7162047810852528,0.9103555902838708
ISIC_0031529,0.1392297931015491,0.2277467306703329,0.4849982373416424,0.1148159774020314,0.0547179644927382
ISIC_0027420,0.5410595908761024,0.8697900101542473,0.8828271701931953,0.7300779223442078,0.504576500505209
ISIC_0024323,0.8514823839068413,0.7586105614900589,0.7485233098268509,0.3423410896211862,0.7188905999064445
ISIC_0027436,0.9485220387578012,0.8650571405887604,0.6468983255326748,0.8304774984717369,0.9193055629730223
ISIC_0032504,0.9035657197237016,0.963298074901104,0.9843891635537148,0.9856822192668916,0.942638285458088
ISIC_0027956,0.3880359418690204,0.777491383254528,0.8686954826116562,0.919074870646,0.4895645156502723
ISIC_0028227,0.9007578045129776,0.940767489373684,0.9589759260416032,0.5448149740695953,0.9278585314750672
ISIC_0030695,0.8282104432582855,0.2662985092028975,0.808852344751358,0.0935623366385698,0.2740773209370672
ISIC_0031203,0.8473630845546722,0.1763373268768191,0.4204308222979307,0.0759523920714855,0.2549616061151027
ISIC_0030183,0.6161980479955673,0.6185177825391293,0.6327689327299595,0.7845998331904411,0.4937381520867347
ISIC_0024679,0.9681072980165482,0.8693808689713478,0.9652141183614732,0.6096878610551357,0.9341203346848488
ISIC_0031401,0.9644572138786316,0.9454919323325156,0.983282059431076,0.9423261359333992,0.98177320510149
ISIC_0030246,0.8029888942837715,0.5787768289446831,0.7495122626423836,0.4065146148204803,0.7542977258563042
ISIC_0026558,0.9166626408696176,0.7080181241035461,0.7982689887285233,0.8840187415480614,0.810974545776844
ISIC_0026735,0.944360189139843,0.9552500993013382,0.9844850078225136,0.8961083963513374,0.9208043366670609
ISIC_0026045,0.9167653620243073,0.8211076110601425,0.922671914100647,0.7453070878982544,0.9542696699500084
ISIC_0028508,0.9632400572299956,0.9605796858668328,0.9928923174738884,0.9709349721670152,0.9773335009813308
ISIC_0028897,0.9166676178574562,0.9223952516913414,0.9755769371986388,0.9635239318013192,0.919914036989212
ISIC_0028156,0.8858947157859802,0.8802086487412453,0.8990378528833389,0.5382127612829208,0.7300485856831074
ISIC_0029570,0.3706442378461361,0.4887816533446312,0.2071574106812477,0.3292456194758415,0.0765895969234407
ISIC_0024864,0.8478690832853317,0.8975998982787132,0.9476938843727112,0.9011170715093612,0.9624311104416848
ISIC_0031957,0.4914778135716915,0.1890207678079605,0.3799948059022426,0.4312228672206402,0.0856759615708142
ISIC_0026258,0.2288718810304999,0.1838725442066788,0.2477176319807768,0.1978731257840991,0.0768770212307572
ISIC_0025235,0.2487155087292194,0.2405181787908077,0.2356705479323864,0.2247303854674101,0.0641436406876891
ISIC_0028075,0.9788425415754318,0.9628638699650764,0.9947307333350182,0.9830662831664084,0.9746778681874276
ISIC_0026823,0.986391618847847,0.967158131301403,0.9947715252637864,0.9630467668175696,0.9788048192858696
ISIC_0027797,0.1169132920913398,0.2139433491975069,0.0273729442851617,0.077170193195343,0.0375793883576989
ISIC_0026092,0.4315449018031358,0.8616256862878799,0.9427305534482002,0.9309451952576636,0.635850727558136
ISIC_0024904,0.2954310644418001,0.7233429551124573,0.5900699831545353,0.7856904789805412,0.0810794366989284
ISIC_0028163,0.1181246554479003,0.3219314757734537,0.3275679182261228,0.1671687960624694,0.1332341087982058
ISIC_0024669,0.0847369558177888,0.189028238877654,0.1593637336045503,0.1146281436085701,0.0166500702034682
ISIC_0031217,0.038025771966204,0.0836641928181052,0.0705612199380993,0.2463673595339059,0.0181676410138607
ISIC_0025599,0.0737876142375171,0.1148025700822472,0.0526785957626998,0.2148771490901708,0.0557915095705539
ISIC_0025578,0.3338200654834509,0.2928413264453411,0.5098608005791903,0.252354372292757,0.1352860312908888
ISIC_0029448,0.1862846398726105,0.7806159555912018,0.2594711505807936,0.2604224234819412,0.3684208355844021
ISIC_0027903,0.4256290979683399,0.1063644713722169,0.8179099559783936,0.1520471647381782,0.3235050700604915
ISIC_0033031,0.7597350105643272,0.7187027558684349,0.8517638146877289,0.3583335718140006,0.9148426800966264
ISIC_0032775,0.9787395298480988,0.9282490089535712,0.9764415621757508,0.8861908316612244,0.9604111313819884
ISIC_0033458,0.781821072101593,0.8692727908492088,0.9210929870605468,0.2729935459792614,0.939980372786522
ISIC_0033135,0.6233500093221664,0.7120930142700672,0.7168642543256283,0.8015775382518768,0.3306184746325016
ISIC_0032538,0.5291326455771923,0.1730042332783341,0.284051064401865,0.1200589295476675,0.2389164520427584
ISIC_0033591,0.3793881814926862,0.2170530762523412,0.209027262404561,0.1792433429509401,0.2112427405081689
ISIC_0033749,0.4255851823836565,0.6154759526252747,0.1082554692402482,0.3199157770723104,0.0891768455039709
ISIC_0034196,0.1356070186011493,0.661592036485672,0.3497545961290598,0.2563394829630852,0.0592343471944332
ISIC_0024747,0.3795607909560203,0.4491867572069168,0.5722514875233173,0.3373536746948957,0.4999712314456701
ISIC_0031346,0.3689588662236929,0.8613672256469727,0.7148867249488831,0.7876301482319832,0.7498536631464958
ISIC_0027210,0.072965214960277,0.0433570500463247,0.1570949545130133,0.2172794416546821,0.0513446433469653
ISIC_0025924,0.1501492699608206,0.7226010411977768,0.400869108736515,0.557455949485302,0.5076217260211706
ISIC_0026336,0.0187711187172681,0.1038950411602854,0.0320170952472835,0.1022118581458926,0.0155755516607314
ISIC_0031706,0.0225506382994353,0.1074558775871992,0.03192801005207,0.1032820055261254,0.0191448122495785
ISIC_0025677,0.0585350818000733,0.108407930471003,0.0288573300931602,0.0902827875688672,0.0388107933104038
ISIC_0027522,0.024614526075311,0.1171704502776265,0.0281573295360431,0.0821172958239913,0.0191256695543415
ISIC_0031215,0.0361535779666155,0.2031255848705768,0.1432489464059472,0.3164668753743171,0.0393954312894493
ISIC_0028431,0.0318757856730371,0.1399503424763679,0.0427947174757719,0.088984390720725,0.0359086692333221
ISIC_0025250,0.6031394824385643,0.5352468229830265,0.900905318558216,0.5188210867345333,0.2405819278210401
ISIC_0029099,0.181217853911221,0.5244471430778503,0.3583128899335861,0.3810935616493225,0.4877951368689537
ISIC_0026760,0.9714246094226836,0.913469322025776,0.9935728460550308,0.9788778424263,0.9237929061055185
ISIC_0025718,0.96851596981287,0.9420948252081872,0.9851392805576324,0.9828406497836112,0.942235328257084
ISIC_0030261,0.8414760828018188,0.8253523111343384,0.9488715082406998,0.7925350517034531,0.6746083311736584
ISIC_0028085,0.7233732342720032,0.5002832300961018,0.6412755623459816,0.5745077021420002,0.3772081490606069
ISIC_0025691,0.5649663358926773,0.5982059240341187,0.4795239493250847,0.3412332497537136,0.0667067375034093
ISIC_0031943,0.9029378294944764,0.6016509458422661,0.9725586324930192,0.6554532200098038,0.9515472948551178
ISIC_0027865,0.962889589369297,0.8646073266863823,0.9753685966134072,0.8916527628898621,0.9426468461751938
ISIC_0030271,0.9575512185692788,0.978635147213936,0.9916933476924896,0.9682919159531592,0.9611374363303185
ISIC_0026643,0.9756771922111512,0.9771336689591408,0.987258717417717,0.9597007408738136,0.9543670564889908
ISIC_0030687,0.7006197199225426,0.8916802853345871,0.9165804162621498,0.9715138152241708,0.9890484735369682
ISIC_0025584,0.962338536977768,0.9216150864958764,0.9736899435520172,0.9673998281359673,0.980297401547432
ISIC_0026593,0.9555971696972848,0.8981447443366051,0.955567680299282,0.9597345888614656,0.9360793381929398
ISIC_0027774,0.9184563159942628,0.9525150656700134,0.959103524684906,0.9564266800880432,0.8924518972635269
ISIC_0031824,0.8955019935965538,0.9064891561865808,0.9877832606434822,0.954390823841095,0.7870414033532143
ISIC_0030145,0.9663295149803162,0.9599249213933944,0.9898880422115326,0.962938517332077,0.92317695915699
ISIC_0025557,0.966395802795887,0.9699798747897148,0.994416669011116,0.9747714400291444,0.9680895134806632
ISIC_0028323,0.9832880273461342,0.9567049443721772,0.9952859207987784,0.9635525420308112,0.947276510298252
ISIC_0031272,0.9916199520230292,0.9553267061710358,0.987111620604992,0.9634969979524612,0.9389105215668678
ISIC_0027544,0.9691328778862952,0.9015165641903876,0.9788425266742706,0.9522987306118011,0.912207953631878
ISIC_0034058,0.9839183241128922,0.934210069477558,0.9902283251285552,0.9730893597006798,0.9770944714546204
ISIC_0033001,0.9917447045445442,0.9628592804074289,0.9922424554824828,0.9736161231994628,0.978219673037529
ISIC_0032652,0.9963434040546416,0.93630813062191,0.9937698096036912,0.9535198658704758,0.9642226099967957
ISIC_0033551,0.953031711280346,0.9589209333062172,0.9896080121397972,0.964366853237152,0.9196091964840888
ISIC_0033571,0.9698844403028488,0.9689316526055336,0.9792480543255806,0.9648241400718688,0.939760848879814
ISIC_0033203,0.1993759544566273,0.2933012619614601,0.514766588807106,0.1320309275761246,0.1216504261828959
ISIC_0033366,0.0793989032972604,0.1494125630706548,0.1762917754240334,0.1247669737786054,0.0033537483395775
ISIC_0032816,0.2031044717878103,0.3294863868504762,0.8037664666771889,0.1458132360130548,0.1789971059188246
ISIC_0033372,0.9588597416877748,0.6061787083745003,0.9623410403728484,0.9162127822637558,0.6728488467633724
ISIC_0034066,0.9695065543055534,0.6463181227445602,0.8702508956193924,0.9680436328053474,0.914074331521988
ISIC_0029564,0.4500907529145479,0.5194464884698391,0.671169251203537,0.4158287979662418,0.0526337919291108
ISIC_0027814,0.5075342003256083,0.7791855111718178,0.8944297432899475,0.7178308367729187,0.2751767733134329
ISIC_0028677,0.2315075024962425,0.5061823353171349,0.2156891878694296,0.3154451847076416,0.3496962804347276
ISIC_0028818,0.8688400536775589,0.9176651313900948,0.8761137276887894,0.8496631160378456,0.8946378976106644
ISIC_0027601,0.9932330772280692,0.9387212842702866,0.9944174960255624,0.9624590501189232,0.9437408000230788
ISIC_0028570,0.9682160317897796,0.9146071076393129,0.981750600039959,0.9661962017416954,0.9638225063681602
ISIC_0026988,0.997397005558014,0.9822208657860756,0.9936617240309716,0.9550155475735664,0.9749459996819496
ISIC_0025144,0.9978445693850516,0.9505463093519212,0.9974448680877686,0.9709336012601852,0.9736830666661264
ISIC_0030644,0.9852586463093758,0.942349448800087,0.9897503778338432,0.968993715941906,0.9575445652008056
ISIC_0030737,0.9333158507943152,0.8808568045496941,0.9455302134156228,0.8234956562519073,0.9564844146370888
ISIC_0030511,0.9965109378099442,0.9369166418910028,0.9639709815382956,0.941281296312809,0.9426169991493224
ISIC_0026855,0.2303057089447975,0.1377343079075217,0.2995581068098545,0.475935697555542,0.2542367354035377
ISIC_0026968,0.9959125220775604,0.9630219414830208,0.9921640753746032,0.9201880767941476,0.952353060245514
ISIC_0028107,0.9966895580291748,0.9809204041957856,0.9884954020380974,0.9682767540216446,0.9708043709397316
ISIC_0028989,0.9259221404790878,0.9670545756816864,0.9752818271517754,0.9599383026361464,0.9021819680929184
ISIC_0028815,0.992522694170475,0.9296890944242476,0.9895578622817992,0.956754706799984,0.9345643073320388
ISIC_0030181,0.9948795437812804,0.9759141206741332,0.997489221394062,0.9620617777109146,0.9748229458928108
ISIC_0031925,0.960416242480278,0.9479497596621512,0.99368816614151,0.9520770311355592,0.9767717495560646
ISIC_0029524,0.9707816392183304,0.921297125518322,0.9835560098290445,0.9545433521270752,0.9449829831719398
ISIC_0028050,0.9748388975858688,0.9200896993279456,0.9852490574121476,0.8868863880634308,0.967330537736416
ISIC_0031063,0.99273419380188,0.960178591310978,0.9966731145977974,0.9688781276345252,0.9537797197699548
ISIC_0028877,0.9930930137634276,0.9597953483462334,0.9942650496959686,0.9395711421966552,0.9782989621162416
ISIC_0024461,0.9983544573187828,0.9641963988542556,0.997714102268219,0.9599803909659386,0.9778724759817125
ISIC_0030526,0.9987905696034431,0.9561208039522172,0.9948201179504396,0.9556567370891572,0.969287484884262
ISIC_0025530,0.9799852147698402,0.9104340746998788,0.983932301402092,0.9640839621424676,0.9621249139308928
ISIC_0027038,0.9966222941875458,0.970811441540718,0.9904670864343644,0.9538711085915564,0.9669134393334388
ISIC_0032030,0.988592304289341,0.9664411544799804,0.985049307346344,0.9316888228058816,0.9766155332326888
ISIC_0031651,0.7615998312830925,0.729120921343565,0.8480037748813629,0.7042598128318787,0.4941220507025718
ISIC_0024564,0.9918322339653968,0.8191369399428368,0.9815131947398186,0.9667133912444116,0.9261663407087326
ISIC_0025322,0.9900055751204492,0.9182849526405334,0.9850713536143304,0.9326844811439514,0.9657037481665612
ISIC_0026829,0.8196452483534813,0.8830952122807503,0.966177985072136,0.929613158106804,0.7794084548950195
ISIC_0029545,0.9892816171050072,0.9824623018503188,0.9932711645960808,0.970765583217144,0.9875934198498726
ISIC_0030249,0.972246676683426,0.9701258018612862,0.9802358970046045,0.9284701496362686,0.9448255896568298
ISIC_0028687,0.992930807173252,0.9830705374479294,0.9875444546341896,0.9482967182993888,0.988194078207016
ISIC_0027120,0.9822807461023332,0.9768832549452782,0.9810879677534105,0.9427519515156746,0.9776168689131736
ISIC_0031263,0.9728010147809982,0.9618755802512168,0.9945477917790412,0.9565714597702026,0.9735847860574722
ISIC_0032316,0.9921788796782494,0.9421071112155914,0.9910100623965264,0.9578942507505416,0.9710054472088814
ISIC_0025843,0.0413760282099247,0.1581178121268749,0.0405020278412848,0.0990053312852978,0.0136496596969664
ISIC_0025384,0.0537645095027983,0.1201004823669791,0.0870769768953323,0.1193494424223899,0.0424499716609716
ISIC_0029624,0.051490954356268,0.1336006950587034,0.0398970537353307,0.0723177092149853,0.0208053567912429
ISIC_0026555,0.041530730202794,0.1542969876900315,0.0659386082552373,0.1216859510168433,0.0739446766674518
ISIC_0031282,0.0799675821326673,0.1130485106259584,0.0378734804689884,0.1241051107645034,0.0222270593512803
ISIC_0032060,0.0470298957079649,0.0807724148035049,0.0413456989917904,0.0856122421100735,0.0196909487713128
ISIC_0027315,0.069176064338535,0.1526499781757593,0.0749280620366334,0.103637158870697,0.033859500195831
ISIC_0026824,0.0901283440180122,0.1302788918837905,0.0962727963924408,0.1384542463347315,0.0318537526763975
ISIC_0031184,0.02010877977591,0.1203213408589363,0.0399601960089057,0.0746401958167553,0.0110624338267371
ISIC_0025398,0.0613200152292847,0.0923431161791086,0.0615353137254715,0.1016902141273021,0.026950164232403
ISIC_0030993,0.0539747648872435,0.1407876219600439,0.0649564256891608,0.1103467503562569,0.0459719297941774
ISIC_0031974,0.0547285084612667,0.1363294282928109,0.0436119935475289,0.06898312876001,0.0291452929377555
ISIC_0024376,0.0454563631210476,0.0984176164492964,0.0390480952337384,0.112346252426505,0.0213384389644488
ISIC_0031486,0.0667547266930341,0.0953101422637701,0.0367422453127801,0.0770647414028644,0.0139514962211251
ISIC_0030072,0.0516708316281437,0.1631195023655891,0.0777091309428215,0.1154180709272623,0.0382869094610214
ISIC_0031845,0.0380631010048091,0.1147415982559323,0.0519521734677255,0.0895951222628355,0.0202470789663493
ISIC_0030148,0.0291650416329503,0.1310614552348852,0.0459894062951207,0.0758041702210903,0.0198835778282955
ISIC_0027974,0.0532710747793316,0.1137404097244143,0.0354008614085614,0.1299628531560301,0.034455124521628
ISIC_0025528,0.0327666017692536,0.1191915525123477,0.0275256376480683,0.07453019823879,0.0221807253547012
ISIC_0027000,0.0499467146582901,0.0906540108844637,0.0405241046100854,0.077801676467061,0.013962197699584
ISIC_0031833,0.0362427863292396,0.1012380579486489,0.0571182379499077,0.1391878183931112,0.0377177523914724
ISIC_0028289,0.0354731616098433,0.0942883687093854,0.0383125036023557,0.1052687792107462,0.0204428763827309
ISIC_0025053,0.0533240069635212,0.138569226488471,0.0413412752095609,0.0619694986380636,0.0167082692496478
ISIC_0026948,0.0435575293377041,0.0977703807875514,0.0522172059863805,0.0696263369172811,0.0186959945131093
ISIC_0024327,0.061685002874583,0.1599262300878763,0.036626243032515,0.1028196504339575,0.0231938544893637
ISIC_0028339,0.0367390683386474,0.1232819501310586,0.0320668944623321,0.0966673912480473,0.0449024534318596
ISIC_0027170,0.0338541851378977,0.1191537519916892,0.0699945171363651,0.138738976791501,0.0332917862106114
ISIC_0027703,0.0404511373490095,0.143039028160274,0.0398207947146147,0.0880660898983478,0.0096233589574694
ISIC_0029966,0.0567312077619135,0.131753877736628,0.0629482730291783,0.1012517735362052,0.0424790121614933
ISIC_0024945,0.073544614482671,0.1180442832410335,0.0611125957220792,0.0902099511586129,0.0552784274332225
ISIC_0024407,0.034792257240042,0.1774013713002205,0.0261290750931948,0.0882832556962966,0.0235508050536736
ISIC_0026806,0.0563559248112142,0.1626162305474281,0.0648488332517445,0.1114088362082839,0.082869051489979
ISIC_0032211,0.032113617286086,0.1135215181857347,0.0468590031377971,0.0921703120693564,0.0157683816505596
ISIC_0029290,0.0564721142873168,0.1212232569232583,0.0279853367246687,0.1054678354412317,0.0141950471443124
ISIC_0028034,0.0505581218749284,0.1237504761666059,0.0681616012006998,0.1211100108921527,0.031275960849598
ISIC_0029336,0.0598717518150806,0.143881294876337,0.0659143128432333,0.128301290795207,0.0390692797955125
ISIC_0024980,0.0353720707353204,0.1288533816114068,0.057011782657355,0.1024788189679384,0.0335190645419061
ISIC_0032100,0.0447938521392643,0.0977249275892973,0.0345315765589475,0.077002870850265,0.0218286742456257
ISIC_0030214,0.0563406944274902,0.068992561660707,0.0525225508026778,0.0901364926248788,0.0314779968466609
ISIC_0031099,0.0481208143755793,0.1241748519241809,0.0354175826068967,0.076001638546586,0.0458316898439079
ISIC_0028639,0.0265544212888926,0.1444247514009475,0.0214392596390098,0.0855583418160677,0.0177146804053336
ISIC_0027912,0.0429749065078794,0.1086227754130959,0.0499720610678195,0.0772774890065193,0.0331732002086937
ISIC_0024746,0.0337016128469258,0.141860693693161,0.0116819586837664,0.0850254297256469,0.0285388727206736
ISIC_0029463,0.0399270146153867,0.0775951212272048,0.0516697475686669,0.0784090077504515,0.0159990582615137
ISIC_0032025,0.0529156699776649,0.1386642539873719,0.0337958626914769,0.0685624023899436,0.0182449162239208
ISIC_0025922,0.0487496149726212,0.0985384555533528,0.0585489948280155,0.0695172268897295,0.0134293293813243
ISIC_0030903,0.0384461113717407,0.1308523146435618,0.0385278917383402,0.0632789279334247,0.0282964282669127
ISIC_0028962,0.05800043605268,0.0853687217459082,0.0467745042406022,0.0641874391585588,0.0150624004891142
ISIC_0025205,0.0491173896007239,0.1045338604599237,0.0375624601729214,0.059678251389414,0.0103421962121501
ISIC_0030322,0.1525242542847991,0.1496361587196588,0.0857435297220945,0.2013583239167928,0.027856498491019
ISIC_0026562,0.0508367121219635,0.1829999620094895,0.058305729413405,0.1584265492856502,0.0452157815452665
ISIC_0028270,0.0749478158541023,0.1702963430434465,0.0599370296113193,0.095735915005207,0.0382060497067868
ISIC_0027124,0.0490203443914651,0.1367293791845441,0.0511728411074727,0.1012097643688321,0.0279718628153204
ISIC_0027816,0.0507272868417203,0.1516720801591873,0.0473272674717009,0.1194283068180084,0.0357068961020559
ISIC_0025366,0.1864823475480079,0.1226314408704638,0.0366985932923853,0.135287394747138,0.0498350739944726
ISIC_0031229,0.0536474385298788,0.1037323260679841,0.0475063887424767,0.0859936382621526,0.0151434434810653
ISIC_0024692,0.0564101547934114,0.1165627297013998,0.0358438547700643,0.0744572118856012,0.0258880890905857
ISIC_0029729,0.2980738319456577,0.3238187618553638,0.4156688190996647,0.1859809104353189,0.0400451705791056
ISIC_0028137,0.0559607180766761,0.1220643734559416,0.0460529122501611,0.1089751115068793,0.0308774451259523
ISIC_0028805,0.0916937091387808,0.111450639553368,0.047843690495938,0.0893424600362777,0.0277070044539868
ISIC_0030302,0.0446127655450254,0.082355004735291,0.0418774494901299,0.0878780912607908,0.0251353050116449
